name,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,skills,alignment,good,lawful,race,spells,weapons
bee115,Mercenary Veteran,2018-04-16T21:33:57Z,Revised Ranger 3|Wizard 1,Revised Ranger|Wizard,Beast Conclave,4,,30,17,10,14,13,17,10,10,Athletics|Stealth|Animal Handling|Perception|Survival|Persuasion,Chaotic Neutral,N,C,,Infestation*0|Prestidigitation*0|Toll the Dead*0|Absorb Elements*1|Feather Fall*1|Find Familiar*1|Magic Missile*1|Shield*1,Shortsword|Longbow
bda296,Criminal,2018-04-28T02:16:03Z,Monk 8,Monk,Way of Shadow,8,,67,20,11,20,16,7,20,10,Acrobatics|Stealth|Insight|Perception|Deception,,N/A,N/A,Elf,,Shortsword|Dart|Unarmed Strike
2229dc,Criminal,2018-04-23T03:53:46Z,Rogue 4,Rogue,Swashbuckler,4,Dual Wielder,40,14,8,15,14,13,13,12,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,,N/A,N/A,Yuan-ti,,Dagger|Light hammer
c38fb1,Outlander,2018-04-30T17:32:05Z,Fighter 5,Fighter,Battle Master,5,Dungeon Delver|Alert,48,16,14,17,14,13,10,8,Athletics|Acrobatics|Stealth|Survival|Intimidation,Neutral Good,G,N,Human,,Longbow|Scimitar|Handaxe
9b2cd3,Folk Hero,2018-05-02T20:24:29Z,Ranger 2|Warlock 3,Ranger|Warlock,The Archfey,5,,36,16,11,16,13,9,14,15,Stealth|Nature|Animal Handling|Perception|Survival,,N/A,N/A,Human,,Handaxe|Longbow
fbf023,Criminal,2018-05-02T20:06:49Z,Fighter 2|Cleric 1,Fighter|Cleric,Tempest Domain,3,,20,17,14,14,9,9,13,10,Stealth|Survival|Deception|Intimidation,Chaotic Evil,E,C,Human,Fog Cloud*1|Thunderwave*1,"Battleaxe|Scimitar|Crossbow, Light"
64508c,Criminal,2018-04-24T04:54:54Z,Rogue 1,Rogue,,1,,8,14,8,16,10,16,12,13,Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion,Chaotic Neutral,N,C,Tiefling,,Shortsword|Shortbow|Dagger
e17d4d,Urban Bounty Hunter,2018-04-17T03:32:49Z,Rogue 1,Rogue,,1,,8,14,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,Chaotic Neutral,N,C,Elf,,Shortsword|Shortbow|Dagger
d09fda,Haunted One,2018-05-01T04:38:21Z,Paladin 4,Paladin,Oath of Conquest,4,Alert,36,18,10,18,14,8,10,16,Investigation|Insight|Perception|Survival|Persuasion,,N/A,N/A,Elf,Command*1|Cure Wounds*1,Javelin|Rapier
14a4dc,Pirate,2018-04-26T20:35:31Z,Paladin 5,Paladin,Oath of Vengeance,5,,44,18,18,10,14,8,10,16,Athletics|Insight|Perception|Persuasion,Chaotic Neutral,N,C,Dragonborn,Bane*1|HunterÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Mark*1|Cure Wounds*1|Hold Person*2|Misty Step*2,Warhammer|Javelin
d09fda,Haunted One,2018-05-01T20:34:20Z,Paladin 4,Paladin,Oath of Conquest,4,Alert,36,19,10,18,14,8,10,16,Investigation|Insight|Perception|Survival|Persuasion,Chaotic Neutral,N,C,Elf,Command*1|Cure Wounds*1|Thunderous Smite*1|Searing Smite*1,Javelin|Rapier|Longbow
14a4dc,Sailor,2018-04-20T15:45:20Z,Paladin 5,Paladin,Oath of Vengeance,5,,44,18,18,10,14,8,10,16,Athletics|Insight|Perception|Intimidation,Chaotic Neutral,N,C,Dragonborn,Bane*1|HunterÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Mark*1|Cure Wounds*1|Hold Person*2|Misty Step*2,Warhammer|Javelin
c68c97,Hermit,2018-04-19T02:58:49Z,Rogue 2,Rogue,,2,,18,14,10,16,13,12,14,12,Athletics|Acrobatics|Sleight of Hand|Investigation|Religion|Medicine|Perception,,N/A,N/A,Elf,,Rapier|Shortbow|Dagger
06bf55,Acolyte,2018-04-19T03:48:13Z,Paladin 2,Paladin,,2,,24,18,10,14,14,10,14,16,Athletics|Acrobatics|Religion|Insight|Medicine|Intimidation,,N/A,N/A,Half-Elf,,Rapier|Javelin
6a5726,Soldier,2018-04-24T11:44:00Z,Fighter 2,Fighter,,2,,24,16,16,13,14,12,14,10,Athletics|Animal Handling|Insight|Intimidation,,N/A,N/A,Human,,Longsword|Shortsword|Handaxe
41cfab,Criminal,2018-05-07T02:31:01Z,Rogue 10,Rogue,Assassin,10,Alert,73,16,8,20,15,10,13,13,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,,N/A,N/A,Tabaxi,,Rapier|Shortbow|Dagger
81e908,Sage,2018-05-04T21:26:24Z,Druid 3,Druid,Circle of the Land,3,,24,12,11,12,14,16,13,11,Arcana|History|Animal Handling|Perception,,N/A,N/A,Human,Thorn Whip*0|Druidcraft*0|Fog Cloud*1|Jump*1|Speak with Animals*1|Moonbeam*2|Locate Object*2|Spider Climb*2|Web*2,Scimitar|Dagger
92b0c2,Hermit,2018-05-04T21:08:53Z,Druid 3,Druid,Circle of the Shepherd,3,,24,11,11,11,15,13,17,16,Nature|Religion|Animal Handling|Insight|Medicine|Perception,Neutral Good,G,N,Half-Elf,Shillelagh*0|Produce Flame*0|Cure Wounds*1|Goodberry*1|Thunderwave*1|Charm Person*1|Moonbeam*2|Pass Without Trace*2,Spear|Handaxe
9b7748,Outlander,2018-05-05T00:31:41Z,Monk 3,Monk,Way of the Four Elements,3,,24,12,17,14,14,12,10,8,Athletics|History|Religion|Survival|Intimidation,,N/A,N/A,Half-Orc,,Unarmed Strike|Shortsword|Dart
c2103d,Folk Hero,2018-05-05T00:38:15Z,Monk 3,Monk,Way of the Drunken Master,3,,27,14,13,15,14,12,14,11,Acrobatics|Animal Handling|Insight|Survival|Intimidation|Performance,Lawful Good,G,L,Half-Orc,,Dart|Unarmed Strike|Quarterstaff
0596a4,Criminal,2018-05-05T00:46:19Z,Rogue 3,Rogue,Arcane Trickster,3,,21,14,15,16,13,12,10,9,Acrobatics|Sleight of Hand|Stealth|Insight|Deception|Persuasion,,N/A,N/A,Halfling,Mage Hand*0|Message*0|Disguise Self*1|Magic Missile*1,Rapier|Shortsword|Shortbow|Dagger
92b0c2,Hermit,2018-05-04T20:39:29Z,Druid 3,Druid,Circle of the Shepherd,3,,24,11,11,11,15,13,17,16,Nature|Religion|Animal Handling|Insight|Medicine|Perception,,N/A,N/A,Half-Elf,,Spear|Handaxe
04e0bf,Outlander,2018-04-22T19:44:34Z,Ranger 7,Ranger,Horizon Walker,7,Sharpshooter,60,15,10,16,14,12,14,10,Athletics|Stealth|Arcana|Nature|Perception|Survival,Lawful Good,G,L,Elf,Protection from Evil and Good*1|Absorb Elements*1|HunterÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Mark*1|Cure Wounds*1|Misty Step*2|Pass Without Trace*2|Spike Growth*2,Shortsword|Longbow
ae7fa7,Sage,2018-04-29T17:53:24Z,Cleric 1,Cleric,Tempest Domain,1,,9,17,15,7,13,8,16,10,Arcana|History|Religion|Insight|Survival,,N/A,N/A,Tortle,Sacred Flame*0|Spare the Dying*0|Light*0|Fog Cloud*1|Thunderwave*1|Cure Wounds*1|Detect Magic*1|Guiding Bolt*1|Sanctuary*1,Warhammer
ea29c6,Mercenary Veteran,2018-04-17T11:24:21Z,Fighter 2|Warlock 3,Fighter|Warlock,The Hexblade,5,,41,18,17,12,14,8,10,14,Athletics|Acrobatics|Intimidation|Persuasion,,N/A,N/A,Dragonborn,,"Morningstar|Crossbow, Light"
b6cafc,Acolyte,2018-04-29T21:08:35Z,Rogue 2,Rogue,,2,,15,13,15,14,13,12,10,10,Acrobatics|Sleight of Hand|Stealth|Religion|Insight|Intimidation|Performance|Persuasion,,N/A,N/A,Half-Elf,,Rapier|Shortbow|Dagger
fa403a,Urban Bounty Hunter,2018-05-06T21:44:38Z,Ranger 3,Ranger,Hunter,3,,28,16,16,14,15,12,10,8,Nature|Animal Handling|Insight|Perception|Persuasion,,N/A,N/A,Dwarf,,Shortsword|Longbow
4b7f11,Custom,2018-04-29T23:49:31Z,Ranger 3,Ranger,Beast Master,3,,25,15,12,18,13,10,17,8,Stealth|Nature|Animal Handling|Insight|Perception|Survival,,N/A,N/A,Elf,,Shortsword|Longbow
b6cafc,Acolyte,2018-04-29T23:48:39Z,Rogue 3,Rogue,Assassin,3,,21,13,15,14,13,12,10,10,Acrobatics|Sleight of Hand|Stealth|Religion|Insight|Intimidation|Performance|Persuasion,,N/A,N/A,Half-Elf,,Rapier|Shortbow|Dagger
6c03ba,Folk Hero,2018-04-25T03:34:58Z,Ranger 1,Ranger,,1,,8,16,10,17,14,12,14,8,Athletics|Stealth|Investigation|Animal Handling|Perception|Survival,,N/A,N/A,Elf,,Spear|Quarterstaff|Longbow
d9db84,Custom,2018-04-27T03:55:49Z,Sorcerer 5,Sorcerer,Wild Magic,5,,32,13,8,16,14,13,10,16,Perception|Deception|Intimidation,,N/A,N/A,Elf,,Dagger
048669,Miner,2018-04-27T00:26:41Z,Warlock 1,Warlock,The Fiend,1,,9,13,9,14,13,6,15,17,Arcana|Animal Handling|Survival|Deception,,N/A,N/A,Kobold,,Dart|Handaxe|Dagger
e45f83,Mercenary Veteran,2018-04-27T00:36:56Z,Cleric 1,Cleric,Death Domain,1,,8,17,16,13,11,11,16,11,Athletics|Religion|Insight|Persuasion,,N/A,N/A,Aasimar,Chill Touch*0|False Life*1|Ray of Sickness*1,Warhammer
c7f3ab,City Watch,2018-04-27T03:10:28Z,Fighter 1,Fighter,,1,Dual Wielder,11,16,11,18,13,10,14,16,Athletics|Stealth|Insight|Perception|Intimidation,,N/A,N/A,Human,,Longbow|Shortsword|Handaxe
59db07,Urban Vigilante,2018-04-27T03:07:46Z,Ranger 1,Ranger,,1,,11,16,8,16,12,12,18,13,Athletics|Stealth|Investigation|Insight|Perception|Survival|Deception,,N/A,N/A,Lizardfolk,,Shortsword|Longbow
f2c073,Haunted One,2018-05-02T01:40:03Z,Sorcerer 1,Sorcerer,Draconic Bloodline,1,,9,15,9,14,14,12,10,17,Arcana|Investigation|Survival|Deception|Intimidation|Persuasion,Chaotic Good,G,C,Half-Elf,Fire Bolt*0|Acid Splash*0|Mage Hand*0|Create Bonfire*0|Shield*1|Magic Missile*1,Dagger
80ecbd,Charlatan,2018-05-06T22:37:40Z,Ranger 1,Ranger,,1,,12,15,12,18,14,10,15,18,Sleight of Hand|Stealth|Nature|Animal Handling|Survival|Deception|Persuasion,,N/A,N/A,Half-Elf,,Shortsword|Longbow
025f38,Charlatan,2018-05-06T22:36:02Z,Warlock 1,Warlock,The Archfey,1,,11,12,8,13,17,12,10,19,Sleight of Hand|Arcana|Deception|Intimidation,,N/A,N/A,Tiefling,,Dagger
8cc4ff,Criminal,2018-05-03T23:06:29Z,Rogue 7|Cleric 3,Rogue|Cleric,Scout|Trickery Domain,10,Sharpshooter,53,14,8,16,10,12,15,18,Acrobatics|Sleight of Hand|Stealth|Nature|Insight|Perception|Survival|Deception|Persuasion,Chaotic Neutral,N,C,Kenku,Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2,"Dagger|Crossbow, Light"
1f8dfb,Haunted One,2018-04-23T04:01:32Z,Ranger 3,Ranger,Monster Slayer,3,,36,13,15,15,14,15,15,15,Athletics|Stealth|Investigation|Insight|Survival,,N/A,N/A,Human,Protection from Evil and Good*1|Cure Wounds*1|Ensnaring Strike*1|Hail of Thorns*1,Sickle|Quarterstaff|Longbow
906508,Hermit,2018-05-05T22:50:45Z,Monk 4,Monk,Way of the Drunken Master,4,,38,13,16,14,14,18,12,18,Athletics|Acrobatics|Religion|Medicine|Performance,,N/A,N/A,Tiefling,,Dart|Unarmed Strike
5ba017,Charlatan,2018-05-05T22:52:18Z,Bard 1,Bard,,1,,35,15,14,18,16,15,15,18,Athletics|Acrobatics|Sleight of Hand|Insight|Deception|Performance|Persuasion,Chaotic Good,G,C,Halfling,Toll the Dead*0|Minor Illusion*0|Mending*0|Expeditious Retreat*1|Dissonant Whispers*1|Feather Fall*1|Faerie Fire*1|Suggestion*2|Phantasmal Force*2|Knock*2,Rapier|Dagger
906508,Hermit,2018-04-21T21:55:34Z,Monk 3,Monk,Way of the Drunken Master,3,,25,13,16,14,13,17,12,18,Athletics|Acrobatics|Religion|Medicine|Performance,,N/A,N/A,Tiefling,,Dart|Unarmed Strike
ee121e,Outlander,2018-04-26T23:14:18Z,Barbarian 5,Barbarian,Path of the Zealot,5,Savage Attacker,68,17,17,15,15,8,8,9,Athletics|Perception|Survival|Intimidation,,N/A,N/A,Dragonborn,,"Javelin|Maul|Crossbow, Heavy"
3a5152,Hermit,2018-05-07T10:29:30Z,Cleric 7,Cleric,War Domain,7,,45,18,15,12,13,12,18,9,History|Religion|Insight|Medicine|Perception,Chaotic Neutral,N,C,Elf,Guidance*0|Light*0|Sacred Flame*0|Spare the Dying*0|Bane*1|Bless*1|Cure Wounds*1|Detect Evil and Good*1|Divine Favor*1|Faerie Fire*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Shield of Faith*1|Aid*2|Blindness/Deafness*2|Find Traps*2|Lesser Restoration*2|Magic Weapon*2|Prayer of Healing*2|Spiritual Weapon*2|Beacon of Hope*3|Bestow Curse*3|Clairvoyance*3|Create Food and Water*3|CrusaderÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Mantle*3|Dispel Magic*3|Mass Healing Word*3|Remove Curse*3|Revivify*3|Spirit Guardians*3|Glyph of Warding*3|Banishment*4|Control Water*4|Death Ward*4|Divination*4|Freedom of Movement*4|Guardian of Faith*4|Locate Creature*4|Stone Shape*4|Stoneskin*4,"Mace|Crossbow, Light|Longsword|Rapier"
84085a,Outlander,2018-05-01T18:33:57Z,Wizard 14,Wizard,School of Abjuration,14,Observant,58,19,9,14,10,20,17,17,Athletics|Arcana|History|Medicine|Survival,Chaotic Neutral,N,C,Human,,Quarterstaff
ea551b,Far Traveler,2018-05-04T18:13:29Z,Druid 2|Monk 3,Druid|Monk,Circle of the Moon|Way of Shadow,5,,43,17,13,16,16,10,16,13,Religion|Insight|Medicine|Perception|Intimidation,,N/A,N/A,Half-Orc,,Spear|Scimitar
d7bb21,Soldier,2018-05-01T17:58:40Z,Fighter 5,Fighter,Champion,5,,44,18,19,14,14,10,11,10,Athletics|Perception|Survival|Intimidation,,N/A,N/A,Dwarf,,
045f95,Urban Bounty Hunter,2018-05-01T17:38:28Z,Rogue 5,Rogue,Scout,5,Alert,27,16,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Chaotic Neutral,N,C,Elf,,Shortsword|Shortbow|Dagger
1815b0,Urban Bounty Hunter,2018-04-19T13:15:51Z,Rogue 7,Rogue,Scout,7,Alert,38,14,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Chaotic Neutral,N,C,Elf,,Shortsword|Shortbow|Dagger
c5dfaa,Urban Bounty Hunter,2018-04-18T12:41:24Z,Rogue 4|Warlock 3,Rogue|Warlock,Scout|The Hexblade,7,Alert,38,14,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Deception,,N/A,N/A,Elf,,Rapier|Shortbow|Dagger
1815b0,Urban Bounty Hunter,2018-05-01T15:01:36Z,Rogue 7,Rogue,Scout,7,Alert,38,17,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Chaotic Neutral,N,C,Elf,,Rapier|Shortbow|Dagger
98cd4f,Urban Bounty Hunter,2018-05-01T13:04:07Z,Rogue 4|Warlock 3,Rogue|Warlock,Scout|The Hexblade,7,Alert,38,15,9,19,10,13,13,15,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Chaotic Neutral,N,C,Elf,Green-Flame Blade*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Invisibility*2|Darkness*2|Shadow Blade*2,Rapier|Shortbow|Dagger
4b7f11,Custom,2018-04-23T13:12:57Z,Ranger 2,Ranger,,2,,18,15,12,18,13,10,17,8,Stealth|Nature|Animal Handling|Insight|Perception|Survival,,N/A,N/A,Elf,,Shortsword|Longbow
c4f62f,Hermit,2018-04-29T21:11:31Z,Barbarian 20,Barbarian,Path of the Totem Warrior,20,,285,20,24,16,24,12,12,12,Religion|Medicine|Survival|Intimidation,,N/A,N/A,Dragonborn,,Greataxe|Handaxe|Javelin
3e18d6,Clan Crafter,2018-05-07T15:07:31Z,Fighter 1,Fighter,,1,,10,15,18,15,10,17,8,12,History|Insight|Perception|Intimidation,,N/A,N/A,Human,,"Longbow|Crossbow, hand|Handaxe"
e17b29,Criminal,2018-05-02T18:26:24Z,Sorcerer 1,Sorcerer,Shadow Magic,1,,9,12,15,14,18,15,15,19,Stealth|Arcana|Perception|Deception|Intimidation,,N/A,N/A,Elf,,Quarterstaff|Dagger
de07d4,Urban Bounty Hunter,2018-05-02T18:33:20Z,Ranger 1,Ranger,,1,,10,14,17,17,10,13,13,18,Athletics|Stealth|Survival|Deception|Persuasion,,N/A,N/A,Human,,Shortsword|Longbow
514cf9,Acolyte,2018-05-02T18:37:51Z,Fighter 1,Fighter,,1,,11,16,20,18,13,10,9,16,Religion|Insight|Perception|Survival|Intimidation,,N/A,N/A,Orc,,"Greataxe|Maul|Crossbow, Light"
d2aa00,Noble,2018-04-26T12:43:09Z,Cleric 2,Cleric,War Domain,2,,20,18,15,10,15,10,14,10,History|Religion|Insight|Perception|Persuasion,,N/A,N/A,Elf,Divine Favor*1|Shield of Faith*1,Mace|Longsword|Dagger|Longbow
991b3e,Folk Hero,2018-04-26T12:26:43Z,Paladin 2,Paladin,,2,Dual Wielder,24,19,10,16,14,10,12,14,Stealth|Animal Handling|Insight|Survival|Persuasion,,N/A,N/A,Human,,Rapier|Javelin
75da6a,Hermit,2018-04-26T13:37:19Z,Druid 2,Druid,Circle of the Land,2,,20,16,10,16,14,10,14,12,Nature|Religion|Animal Handling|Medicine|Perception,,N/A,N/A,Elf,,Scimitar
476dc7,Soldier,2018-05-05T02:30:53Z,Fighter 1,Fighter,,1,,12,18,8,17,15,14,8,8,Athletics|Acrobatics|Perception|Intimidation,,N/A,N/A,Kobold,,"Battleaxe|Crossbow, Light"
068378,Charlatan,2018-05-06T18:26:45Z,Rogue 5,Rogue,Swashbuckler,5,Skulker,28,16,10,18,10,10,12,16,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Performance|Persuasion,,N/A,N/A,Human,,Rapier|Dagger|Shortsword
1c5783,Barbarian Tribe Member,2018-04-27T19:23:27Z,Barbarian 3,Barbarian,Path of the Berserker,3,,38,16,16,16,16,13,14,14,Athletics|Nature|Animal Handling|Survival,,N/A,N/A,Halfling,,Greataxe|Handaxe|Javelin
7b77dd,Noble,2018-04-21T04:27:24Z,Wizard 1,Wizard,,1,,8,17,9,18,14,20,12,10,Arcana|History|Investigation|Insight,Lawful Neutral,N,L,Gnome,Minor Illusion*0|Ray of Frost*0|Prestidigitation*0|Mage Hand*0|Detect Magic*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Comprehend Languages*1|Sleep*1,Dagger
123d15,Soldier,2018-05-02T17:02:24Z,Sorcerer 3|Fighter 2|Barbarian 1,Sorcerer|Fighter|Barbarian,Wild Magic,6,,43,11,14,10,12,17,8,16,Athletics|Arcana|Intimidation|Persuasion,Chaotic Good,G,C,Yuan-ti,,"Crossbow, Light|Dagger"
b16052,Urchin,2018-04-20T01:07:15Z,Rogue 1,Rogue,,1,,8,14,13,17,12,14,10,16,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,,N/A,N/A,Elf,,Rapier|Shortbow|Dagger
f43341,Hermit,2018-04-24T19:01:08Z,Monk 3,Monk,Way of the Open Hand,3,,27,17,12,18,16,14,17,13,Acrobatics|History|Religion|Medicine,,N/A,N/A,Human,,Club|Dart|Unarmed Strike
c4f9bf,Knight,2018-04-24T19:02:43Z,Paladin 3,Paladin,Oath of Vengeance,3,,28,18,19,10,14,12,10,17,Athletics|Arcana|Religion|Intimidation|Persuasion,,N/A,N/A,Half-Orc,Bane*1|HunterÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Mark*1,Greataxe|Javelin
f22e11,Cloistered Scholar,2018-04-24T19:02:21Z,Cleric 3,Cleric,Life Domain,3,,24,18,13,11,14,13,16,13,History|Religion|Insight|Medicine,,N/A,N/A,Tiefling,Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2,"Mace|Crossbow, Light"
d9db19,Charlatan,2018-04-24T19:03:03Z,Rogue 3,Rogue,Assassin,3,,24,16,10,20,15,14,11,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception,,N/A,N/A,Goblin,,Shortsword|Shortbow|Dagger
7ea9e1,Urban Bounty Hunter,2018-04-27T20:07:37Z,Rogue 3,Rogue,Assassin,3,,24,14,8,17,14,10,12,14,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,Chaotic Neutral,N,C,Tabaxi,,Rapier|Shortbow|Dagger
60e240,Knight,2018-04-27T20:10:27Z,Fighter 3,Fighter,Samurai,3,,28,18,16,14,14,8,10,13,Athletics|Acrobatics|History|Insight|Persuasion,Lawful Good,G,L,Triton,,Lance|Handaxe
79f29c,Barbarian Tribe Member,2018-04-27T20:09:33Z,Barbarian 3,Barbarian,Path of the Zealot,3,,32,12,17,10,15,8,12,13,Athletics|Perception|Survival|Intimidation,,N/A,N/A,Goliath,,Greataxe|Handaxe|Javelin
3d83a8,Cloistered Scholar,2018-04-27T16:40:35Z,Cleric 8,Cleric,Death Domain,8,,51,18,10,16,12,13,20,8,Sleight of Hand|Stealth|History|Religion|Insight|Medicine,Neutral Good,G,N,Kenku,Chill Touch*0|Guidance*0|Mending*0|Spare the Dying*0|False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2|Animate Dead*3|Vampiric Touch*3|Blight*4|Death Ward*4,"Warhammer|Crossbow, Light|Rapier"
2fa594,Urban Bounty Hunter,2018-05-05T23:15:50Z,Rogue 2,Rogue,,2,,5,14,8,17,9,16,11,13,Acrobatics|Stealth|Insight|Perception|Deception|Persuasion,Chaotic Neutral,N,C,Tiefling,,Rapier|Shortsword|Dagger
658f79,Criminal,2018-05-01T22:41:12Z,Rogue 9|Wizard 6,Rogue|Wizard,Assassin|School of Enchantment,15,Dual Wielder|Keen Mind,103,16,13,18,15,16,10,12,Athletics|Acrobatics|Stealth|Perception|Deception|Intimidation|Persuasion,Neutral Evil,E,N,Half-Orc,Mage Hand*0|Minor Illusion*0|Ray of Frost*0|Prestidigitation*0|Charm Person*1|Disguise Self*1|Color Spray*1|Longstrider*1|Hold Person*2|Spider Climb*2|Cloud of Daggers*2|Dispel Magic*3|Feign Death*3|Nondetection*3,"Rapier|Shortbow|Dagger|Crossbow, hand"
f6bc6e,Entertainer,2018-05-08T13:11:47Z,Cleric 5,Cleric,Tempest Domain,5,Lucky,38,17,10,13,14,13,8,17,Acrobatics|History|Performance|Persuasion,,N/A,N/A,Tiefling,Mending*0|Animal Friendship*1|Snare*1|Healing Word*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3,"Mace|Crossbow, Light|Pike"
8918ef,Outlander,2018-04-23T16:32:00Z,Fighter 7|Warlock 3|Sorcerer 1,Fighter|Warlock|Sorcerer,Eldritch Knight|The Fiend|Shadow Magic,11,War Caster|Savage Attacker,87,16,18,10,14,16,5,18,Athletics|Acrobatics|Stealth|Survival|Deception,,N/A,N/A,Half-Elf,,"Crossbow, Light"
c42383,Charlatan,2018-04-27T22:31:11Z,Rogue 1,Rogue,,1,,8,14,12,17,11,12,15,17,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception,,N/A,N/A,Human,,Rapier|Shortbow|Dagger
98b130,Soldier,2018-04-27T22:29:49Z,Fighter 1,Fighter,,1,Sentinel,13,16,19,17,16,8,10,12,Athletics|Acrobatics|Perception|Survival|Intimidation,,N/A,N/A,Human,,"Crossbow, Light"
dd91ca,Criminal,2018-04-27T22:53:05Z,Rogue 1,Rogue,,1,Dungeon Delver,9,15,17,18,13,10,8,10,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,,N/A,N/A,Human,,Rapier|Shortbow|Dagger
4994c4,Haunted One,2018-04-27T22:31:59Z,Wizard 1,Wizard,,1,,7,14,7,18,13,19,17,11,Arcana|History|Investigation|Insight|Perception,,N/A,N/A,Elf,,Dagger
e81f30,Urban Bounty Hunter,2018-04-27T22:30:39Z,Ranger 1,Ranger,,1,,11,15,16,19,12,13,14,13,Athletics|Stealth|Investigation|Insight|Perception|Survival,,N/A,N/A,Elf,,Shortsword|Longbow
fc027e,Guild Artisan,2018-05-08T01:51:33Z,Paladin 3,Paladin,Oath of Free Commerce,3,,22,19,15,10,10,10,14,15,Athletics|Insight|Medicine|Persuasion,,N/A,N/A,,Identify*1|Unseen Servant*1,Longsword|Javelin
aa5dea,,2018-04-27T17:21:53Z,Cleric 3,Cleric,Forge Domain,3,,31,18,16,13,16,8,16,12,Athletics|Insight|Survival|Persuasion,True Neutral,N,N,Goliath,Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2,Mace|Spear
ebf624,Soldier,2018-05-02T16:42:07Z,Ranger 3,Ranger,Hunter,3,Sharpshooter,25,14,13,16,13,8,14,10,Athletics|Stealth|Animal Handling|Perception|Survival|Intimidation,,N/A,N/A,Human,,Shortsword|Longbow
69d201,Sailor,2018-04-23T13:36:09Z,Warlock 1,Warlock,The Hexblade,1,Magic Initiate,9,13,8,14,14,10,12,16,Athletics|Perception|Deception|Intimidation|Persuasion,,N/A,N/A,Human,,Dagger
4b30be,Hermit,2018-05-02T00:32:25Z,Monk 1,Monk,,1,,10,12,15,16,14,13,9,11,Athletics|Religion|Insight|Medicine,,N/A,N/A,Human,,Quarterstaff|Dart|Unarmed Strike
29ca76,Outlander,2018-05-03T15:01:35Z,Revised Ranger 3,Revised Ranger,Hunter Conclave,3,,24,13,16,15,14,10,12,8,Athletics|Stealth|Nature|Animal Handling|Survival,Neutral Good,G,N,Goliath,,Longbow|Greataxe
4b30be,Hermit,2018-05-04T00:32:25Z,Monk 3,Monk,Way of the Kensei,3,,24,12,15,16,14,13,9,11,Athletics|Religion|Insight|Medicine,,N/A,N/A,Human,,Quarterstaff|Dart|Unarmed Strike
29ca76,Outlander,2018-04-24T20:14:33Z,Revised Ranger 1,Revised Ranger,,1,,8,13,16,15,14,10,12,8,Athletics|Stealth|Nature|Animal Handling|Survival,Neutral Good,G,N,Goliath,,Longbow|Greataxe
d43cfb,Far Traveler,2018-04-26T19:26:14Z,Fighter 3,Fighter,Eldritch Knight,3,,28,18,15,10,15,14,10,9,History|Animal Handling|Insight|Perception,,N/A,N/A,Elf,,"Longsword|Crossbow, Light"
c77d90,Haunted One,2018-04-17T04:05:38Z,Warlock 1,Warlock,The Great Old One,1,,10,12,8,13,14,13,10,17,Investigation|Survival|Deception|Intimidation,,N/A,N/A,Tiefling,Eldritch Blast*0|Chill Touch*0|Charm Person*1|Witch Bolt*1,Quarterstaff|Sickle|Dagger
dd6ad9,Criminal,2018-04-17T04:04:31Z,Rogue 1,Rogue,,1,,10,15,12,20,15,15,12,13,Athletics|Acrobatics|Stealth|Investigation|Perception|Deception|Persuasion,,N/A,N/A,Elf,,Rapier|Shortbow|Dagger
